task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
samawah:SAM-TRK-L3-004:track-geometry,samawah,SAM-TRK-L3-004,line-3 section 004,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
samawah:SAM-TRK-L3-005:track-geometry,samawah,SAM-TRK-L3-005,line-3 section 005,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
samawah:SAM-TRK-L3-006:track-geometry,samawah,SAM-TRK-L3-006,line-3 section 006,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
samawah:SAM-TRK-L3-007:track-geometry,samawah,SAM-TRK-L3-007,line-3 section 007,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
samawah:SAM-SW-001:switch-monthly,samawah,SAM-SW-001,sw-line-1-0985-0109-tb,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-002:switch-monthly,samawah,SAM-SW-002,sw-line-1-0147-0558-tb,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-003:switch-monthly,samawah,SAM-SW-003,sw-line-1-0147-0558-yd-01,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-004:switch-monthly,samawah,SAM-SW-004,sw-line-1-0147-0558-yd-02,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-005:switch-monthly,samawah,SAM-SW-005,sw-line-1-0147-0558-yd-03,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-006:switch-monthly,samawah,SAM-SW-006,sw-line-1-0147-0558-yd-04,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-007:switch-monthly,samawah,SAM-SW-007,sw-line-1-0147-0558-yd-05,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-008:switch-monthly,samawah,SAM-SW-008,sw-line-1-0147-0558-yd-06,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-009:switch-monthly,samawah,SAM-SW-009,sw-line-1-0147-0558-yd-07,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-010:switch-monthly,samawah,SAM-SW-010,sw-line-1-0147-0558-yd-08,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-011:switch-monthly,samawah,SAM-SW-011,sw-line-1-0147-0558-yd-09,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-012:switch-monthly,samawah,SAM-SW-012,sw-line-1-0147-0558-yd-10,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-013:switch-monthly,samawah,SAM-SW-013,sw-line-1-0147-0558-yd-11,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-014:switch-monthly,samawah,SAM-SW-014,sw-line-1-0147-0558-yd-12,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-015:switch-monthly,samawah,SAM-SW-015,sw-line-1-0147-0558-yd-13,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-016:switch-monthly,samawah,SAM-SW-016,sw-line-1-0147-0558-yd-14,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-017:switch-monthly,samawah,SAM-SW-017,sw-line-1-0147-0558-yd-15,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-018:switch-monthly,samawah,SAM-SW-018,sw-line-1-0147-0558-yd-16,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-019:switch-monthly,samawah,SAM-SW-019,sw-line-1-0147-0558-yd-17,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-020:switch-monthly,samawah,SAM-SW-020,sw-line-1-0147-0558-yd-18,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-021:switch-monthly,samawah,SAM-SW-021,sw-line-1-0147-0558-yd-19,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-022:switch-monthly,samawah,SAM-SW-022,sw-line-1-0147-0558-yd-20,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-023:switch-monthly,samawah,SAM-SW-023,sw-line-1-0147-0558-yd-21,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-024:switch-monthly,samawah,SAM-SW-024,sw-line-1-0147-0558-yd-22,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-025:switch-monthly,samawah,SAM-SW-025,sw-line-1-0147-0558-yd-23,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-026:switch-monthly,samawah,SAM-SW-026,sw-line-1-0147-0558-yd-24,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-027:switch-monthly,samawah,SAM-SW-027,sw-line-1-0147-0558-yd-25,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-028:switch-monthly,samawah,SAM-SW-028,sw-line-1-0147-0558-yd-26,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-029:switch-monthly,samawah,SAM-SW-029,sw-line-1-0147-0558-yd-27,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-030:switch-monthly,samawah,SAM-SW-030,sw-line-1-0147-0558-yd-28,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-031:switch-monthly,samawah,SAM-SW-031,sw-line-1-0147-0558-yd-29,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-032:switch-monthly,samawah,SAM-SW-032,sw-line-1-0147-0558-yd-30,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-033:switch-monthly,samawah,SAM-SW-033,sw-line-1-0147-0558-yd-31,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-034:switch-monthly,samawah,SAM-SW-034,sw-line-1-0147-0558-yd-32,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-035:switch-monthly,samawah,SAM-SW-035,sw-line-1-0147-0558-yd-33,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-036:switch-monthly,samawah,SAM-SW-036,sw-line-1-0147-0558-yd-34,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-037:switch-monthly,samawah,SAM-SW-037,sw-line-1-0147-0558-yd-35,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-038:switch-monthly,samawah,SAM-SW-038,sw-line-1-0147-0558-yd-36,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-039:switch-monthly,samawah,SAM-SW-039,sw-line-1-0147-0558-yd-37,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-040:switch-monthly,samawah,SAM-SW-040,sw-line-1-0147-0558-yd-38,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-041:switch-monthly,samawah,SAM-SW-041,sw-line-1-0147-0558-yd-39,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-042:switch-monthly,samawah,SAM-SW-042,sw-line-1-0147-0558-yd-40,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-043:switch-monthly,samawah,SAM-SW-043,sw-line-1-0147-0558-yd-41,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-044:switch-monthly,samawah,SAM-SW-044,sw-line-1-0147-0558-yd-42,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-045:switch-monthly,samawah,SAM-SW-045,sw-line-1-0147-0558-yd-43,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-046:switch-monthly,samawah,SAM-SW-046,sw-line-1-0147-0558-yd-44,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-047:switch-monthly,samawah,SAM-SW-047,sw-line-1-0147-0558-yd-45,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-048:switch-monthly,samawah,SAM-SW-048,sw-line-1-0147-0558-yd-46,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-049:switch-monthly,samawah,SAM-SW-049,sw-line-1-0147-0558-yd-47,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-050:switch-monthly,samawah,SAM-SW-050,sw-line-1-0147-0558-yd-48,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-051:switch-monthly,samawah,SAM-SW-051,sw-line-1-0147-0558-yd-49,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-052:switch-monthly,samawah,SAM-SW-052,sw-line-1-0147-0558-yd-50,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-053:switch-monthly,samawah,SAM-SW-053,sw-line-1-0147-0558-yd-51,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-054:switch-monthly,samawah,SAM-SW-054,sw-line-1-0147-0558-yd-52,switch,line-1,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-055:switch-monthly,samawah,SAM-SW-055,sw-line-2-0620-0667-tb,switch,line-2,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-056:switch-monthly,samawah,SAM-SW-056,sw-line-2-0015-0106-tb,switch,line-2,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-057:switch-monthly,samawah,SAM-SW-057,sw-line-3-0484-0261-tb,switch,line-3,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-SW-058:switch-monthly,samawah,SAM-SW-058,sw-line-3-0654-0608-tb,switch,line-3,switch-monthly,30 days,calendar,"point closure, detection, lubrication, bolt torque, weld cracks, stretcher/drive inspection",switch inspection and functional test,maintenance of way,opening_date + 30 days,scheduled,routine
samawah:SAM-STR-001:structures-annual,samawah,SAM-STR-001,elevated interchange group 0,structure,line-3,structures-annual,12 months,calendar,"visual structure inspection, bearing/joint survey, parapets, walkways, drainage, scour check for water crossings",annual structures inspection,civil structures engineer,opening_date + 12 months,scheduled,routine
samawah:SAM-STR-002:structures-annual,samawah,SAM-STR-002,elevated interchange group 1,structure,line-3,structures-annual,12 months,calendar,"visual structure inspection, bearing/joint survey, parapets, walkways, drainage, scour check for water crossings",annual structures inspection,civil structures engineer,opening_date + 12 months,scheduled,routine
samawah:SAM-EN-001:energy-daily,samawah,SAM-EN-001,energy site at line-1-0985-0109,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-002:energy-daily,samawah,SAM-EN-002,energy site at line-1-0775-0299,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-003:energy-daily,samawah,SAM-EN-003,energy site at line-1-0709-0371,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-004:energy-daily,samawah,SAM-EN-004,energy site at line-1-0639-0411,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-005:energy-daily,samawah,SAM-EN-005,energy site at line-1-0581-0418,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-006:energy-daily,samawah,SAM-EN-006,energy site at line-1-0524-0427,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-007:energy-daily,samawah,SAM-EN-007,energy site at line-1-0493-0475,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-008:energy-daily,samawah,SAM-EN-008,energy site at line-1-0425-0475,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-009:energy-daily,samawah,SAM-EN-009,energy site at line-1-0376-0483,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-010:energy-daily,samawah,SAM-EN-010,energy site at line-1-0361-0517,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-011:energy-daily,samawah,SAM-EN-011,energy site at line-1-0310-0519,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-012:energy-daily,samawah,SAM-EN-012,energy site at line-1-0147-0558,energy,line-1,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-013:energy-daily,samawah,SAM-EN-013,energy site at line-2-0620-0667,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-014:energy-daily,samawah,SAM-EN-014,energy site at line-2-0566-0623,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-015:energy-daily,samawah,SAM-EN-015,energy site at line-2-0531-0579,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-016:energy-daily,samawah,SAM-EN-016,energy site at line-2-0516-0525,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-017:energy-daily,samawah,SAM-EN-017,energy site at line-2-0493-0475,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-018:energy-daily,samawah,SAM-EN-018,energy site at line-2-0459-0432,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-019:energy-daily,samawah,SAM-EN-019,energy site at line-2-0382-0397,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-020:energy-daily,samawah,SAM-EN-020,energy site at line-2-0350-0317,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-021:energy-daily,samawah,SAM-EN-021,energy site at line-2-0015-0106,energy,line-2,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-022:energy-daily,samawah,SAM-EN-022,energy site at line-3-0484-0261,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-023:energy-daily,samawah,SAM-EN-023,energy site at line-3-0465-0316,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-024:energy-daily,samawah,SAM-EN-024,energy site at line-3-0500-0378,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-025:energy-daily,samawah,SAM-EN-025,energy site at line-3-0511-0434,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-026:energy-daily,samawah,SAM-EN-026,energy site at line-3-0493-0475,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-027:energy-daily,samawah,SAM-EN-027,energy site at line-3-0537-0502,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-028:energy-daily,samawah,SAM-EN-028,energy site at line-3-0625-0534,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-029:energy-daily,samawah,SAM-EN-029,energy site at line-3-0654-0608,energy,line-3,energy-daily,daily remote,calendar / telemetry,"SCADA alarm review, charger availability, battery SOC/temperature, PV yield anomaly, grid import/export",daily energy dashboard signoff,energy operations,opening_date + 1 day,scheduled,condition-sensitive
samawah:SAM-EN-001:energy-monthly,samawah,SAM-EN-001,energy site at line-1-0985-0109,energy,line-1,energy-monthly,30 days,calendar,"charger load test sample, BESS thermal inspection, PV soiling/cleaning, cabinet seals, protection status",monthly energy maintenance report,energy maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-EN-002:energy-monthly,samawah,SAM-EN-002,energy site at line-1-0775-0299,energy,line-1,energy-monthly,30 days,calendar,"charger load test sample, BESS thermal inspection, PV soiling/cleaning, cabinet seals, protection status",monthly energy maintenance report,energy maintenance,opening_date + 30 days,scheduled,routine
