task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
basra:BAS-TRK-L3-004:track-weekly,basra,BAS-TRK-L3-004,line-3 section 004,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-005:track-weekly,basra,BAS-TRK-L3-005,line-3 section 005,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-006:track-weekly,basra,BAS-TRK-L3-006,line-3 section 006,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-007:track-weekly,basra,BAS-TRK-L3-007,line-3 section 007,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-008:track-weekly,basra,BAS-TRK-L3-008,line-3 section 008,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-009:track-weekly,basra,BAS-TRK-L3-009,line-3 section 009,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-010:track-weekly,basra,BAS-TRK-L3-010,line-3 section 010,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-011:track-weekly,basra,BAS-TRK-L3-011,line-3 section 011,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-012:track-weekly,basra,BAS-TRK-L3-012,line-3 section 012,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-013:track-weekly,basra,BAS-TRK-L3-013,line-3 section 013,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-014:track-weekly,basra,BAS-TRK-L3-014,line-3 section 014,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L3-015:track-weekly,basra,BAS-TRK-L3-015,line-3 section 015,track-section,line-3,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-001:track-weekly,basra,BAS-TRK-L4-001,line-4 section 001,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-002:track-weekly,basra,BAS-TRK-L4-002,line-4 section 002,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-003:track-weekly,basra,BAS-TRK-L4-003,line-4 section 003,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-004:track-weekly,basra,BAS-TRK-L4-004,line-4 section 004,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-005:track-weekly,basra,BAS-TRK-L4-005,line-4 section 005,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-006:track-weekly,basra,BAS-TRK-L4-006,line-4 section 006,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-007:track-weekly,basra,BAS-TRK-L4-007,line-4 section 007,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-008:track-weekly,basra,BAS-TRK-L4-008,line-4 section 008,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-009:track-weekly,basra,BAS-TRK-L4-009,line-4 section 009,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-010:track-weekly,basra,BAS-TRK-L4-010,line-4 section 010,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L4-011:track-weekly,basra,BAS-TRK-L4-011,line-4 section 011,track-section,line-4,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-001:track-weekly,basra,BAS-TRK-L5-001,line-5 section 001,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-002:track-weekly,basra,BAS-TRK-L5-002,line-5 section 002,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-003:track-weekly,basra,BAS-TRK-L5-003,line-5 section 003,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-004:track-weekly,basra,BAS-TRK-L5-004,line-5 section 004,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-005:track-weekly,basra,BAS-TRK-L5-005,line-5 section 005,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-006:track-weekly,basra,BAS-TRK-L5-006,line-5 section 006,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-007:track-weekly,basra,BAS-TRK-L5-007,line-5 section 007,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-008:track-weekly,basra,BAS-TRK-L5-008,line-5 section 008,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-009:track-weekly,basra,BAS-TRK-L5-009,line-5 section 009,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-010:track-weekly,basra,BAS-TRK-L5-010,line-5 section 010,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-011:track-weekly,basra,BAS-TRK-L5-011,line-5 section 011,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L5-012:track-weekly,basra,BAS-TRK-L5-012,line-5 section 012,track-section,line-5,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-001:track-weekly,basra,BAS-TRK-L6-001,line-6 section 001,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-002:track-weekly,basra,BAS-TRK-L6-002,line-6 section 002,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-003:track-weekly,basra,BAS-TRK-L6-003,line-6 section 003,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-004:track-weekly,basra,BAS-TRK-L6-004,line-6 section 004,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-005:track-weekly,basra,BAS-TRK-L6-005,line-6 section 005,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-006:track-weekly,basra,BAS-TRK-L6-006,line-6 section 006,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-007:track-weekly,basra,BAS-TRK-L6-007,line-6 section 007,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-008:track-weekly,basra,BAS-TRK-L6-008,line-6 section 008,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-009:track-weekly,basra,BAS-TRK-L6-009,line-6 section 009,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-010:track-weekly,basra,BAS-TRK-L6-010,line-6 section 010,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-011:track-weekly,basra,BAS-TRK-L6-011,line-6 section 011,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L6-012:track-weekly,basra,BAS-TRK-L6-012,line-6 section 012,track-section,line-6,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-001:track-weekly,basra,BAS-TRK-L7-001,line-7 section 001,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-002:track-weekly,basra,BAS-TRK-L7-002,line-7 section 002,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-003:track-weekly,basra,BAS-TRK-L7-003,line-7 section 003,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-004:track-weekly,basra,BAS-TRK-L7-004,line-7 section 004,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-005:track-weekly,basra,BAS-TRK-L7-005,line-7 section 005,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-006:track-weekly,basra,BAS-TRK-L7-006,line-7 section 006,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-007:track-weekly,basra,BAS-TRK-L7-007,line-7 section 007,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-008:track-weekly,basra,BAS-TRK-L7-008,line-7 section 008,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-009:track-weekly,basra,BAS-TRK-L7-009,line-7 section 009,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-010:track-weekly,basra,BAS-TRK-L7-010,line-7 section 010,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-011:track-weekly,basra,BAS-TRK-L7-011,line-7 section 011,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-012:track-weekly,basra,BAS-TRK-L7-012,line-7 section 012,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-013:track-weekly,basra,BAS-TRK-L7-013,line-7 section 013,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-014:track-weekly,basra,BAS-TRK-L7-014,line-7 section 014,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-015:track-weekly,basra,BAS-TRK-L7-015,line-7 section 015,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-016:track-weekly,basra,BAS-TRK-L7-016,line-7 section 016,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-017:track-weekly,basra,BAS-TRK-L7-017,line-7 section 017,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-018:track-weekly,basra,BAS-TRK-L7-018,line-7 section 018,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-019:track-weekly,basra,BAS-TRK-L7-019,line-7 section 019,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-020:track-weekly,basra,BAS-TRK-L7-020,line-7 section 020,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-021:track-weekly,basra,BAS-TRK-L7-021,line-7 section 021,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-022:track-weekly,basra,BAS-TRK-L7-022,line-7 section 022,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-023:track-weekly,basra,BAS-TRK-L7-023,line-7 section 023,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-024:track-weekly,basra,BAS-TRK-L7-024,line-7 section 024,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-025:track-weekly,basra,BAS-TRK-L7-025,line-7 section 025,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L7-026:track-weekly,basra,BAS-TRK-L7-026,line-7 section 026,track-section,line-7,track-weekly,7 days,calendar,"visual walk for rail damage, fasteners, slab cracking, drainage blockages, fence/gate damage, vegetation",track walk log,maintenance of way,opening_date + 7 days,scheduled,routine
basra:BAS-TRK-L1-001:track-geometry,basra,BAS-TRK-L1-001,line-1 section 001,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-002:track-geometry,basra,BAS-TRK-L1-002,line-1 section 002,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-003:track-geometry,basra,BAS-TRK-L1-003,line-1 section 003,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-004:track-geometry,basra,BAS-TRK-L1-004,line-1 section 004,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-005:track-geometry,basra,BAS-TRK-L1-005,line-1 section 005,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-006:track-geometry,basra,BAS-TRK-L1-006,line-1 section 006,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-007:track-geometry,basra,BAS-TRK-L1-007,line-1 section 007,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-008:track-geometry,basra,BAS-TRK-L1-008,line-1 section 008,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-009:track-geometry,basra,BAS-TRK-L1-009,line-1 section 009,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-010:track-geometry,basra,BAS-TRK-L1-010,line-1 section 010,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-011:track-geometry,basra,BAS-TRK-L1-011,line-1 section 011,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-012:track-geometry,basra,BAS-TRK-L1-012,line-1 section 012,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-013:track-geometry,basra,BAS-TRK-L1-013,line-1 section 013,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L1-014:track-geometry,basra,BAS-TRK-L1-014,line-1 section 014,track-section,line-1,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-001:track-geometry,basra,BAS-TRK-L2-001,line-2 section 001,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-002:track-geometry,basra,BAS-TRK-L2-002,line-2 section 002,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-003:track-geometry,basra,BAS-TRK-L2-003,line-2 section 003,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-004:track-geometry,basra,BAS-TRK-L2-004,line-2 section 004,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-005:track-geometry,basra,BAS-TRK-L2-005,line-2 section 005,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-006:track-geometry,basra,BAS-TRK-L2-006,line-2 section 006,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-007:track-geometry,basra,BAS-TRK-L2-007,line-2 section 007,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L2-008:track-geometry,basra,BAS-TRK-L2-008,line-2 section 008,track-section,line-2,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L3-001:track-geometry,basra,BAS-TRK-L3-001,line-3 section 001,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L3-002:track-geometry,basra,BAS-TRK-L3-002,line-3 section 002,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L3-003:track-geometry,basra,BAS-TRK-L3-003,line-3 section 003,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
basra:BAS-TRK-L3-004:track-geometry,basra,BAS-TRK-L3-004,line-3 section 004,track-section,line-3,track-geometry,60-90 days by preset,calendar,"geometry recording run, trend comparison, gauge/cant/alignment/twist defect classification",geometry report and defect register,maintenance of way,opening_date + 90 days,scheduled,routine
