campaign,geography_type,region,country,city,recipient_id,recipient_role,organization,recipient_name,email,official_url,verification_status,last_verified,source_url,notes
marketing/campaigns/west-asia/Iraq/Diwaniyah/README.md,city,west-asia,Iraq,Diwaniyah,municipal-finance,Diwaniyah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Duhok/README.md,city,west-asia,Iraq,Duhok,mayor-office,Office of the Mayor or city executive for Duhok,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Duhok/README.md,city,west-asia,Iraq,Duhok,transport-planning,Duhok municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Duhok/README.md,city,west-asia,Iraq,Duhok,sustainability-office,"Duhok climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Duhok/README.md,city,west-asia,Iraq,Duhok,municipal-finance,Duhok municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Erbil/README.md,city,west-asia,Iraq,Erbil,mayor-office,Office of the Mayor or city executive for Erbil,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Erbil/README.md,city,west-asia,Iraq,Erbil,transport-planning,Erbil municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Erbil/README.md,city,west-asia,Iraq,Erbil,sustainability-office,"Erbil climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Erbil/README.md,city,west-asia,Iraq,Erbil,municipal-finance,Erbil municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Fallujah/README.md,city,west-asia,Iraq,Fallujah,mayor-office,Office of the Mayor or city executive for Fallujah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Fallujah/README.md,city,west-asia,Iraq,Fallujah,transport-planning,Fallujah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Fallujah/README.md,city,west-asia,Iraq,Fallujah,sustainability-office,"Fallujah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Fallujah/README.md,city,west-asia,Iraq,Fallujah,municipal-finance,Fallujah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Hillah/README.md,city,west-asia,Iraq,Hillah,mayor-office,Office of the Mayor or city executive for Hillah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Hillah/README.md,city,west-asia,Iraq,Hillah,transport-planning,Hillah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Hillah/README.md,city,west-asia,Iraq,Hillah,sustainability-office,"Hillah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Hillah/README.md,city,west-asia,Iraq,Hillah,municipal-finance,Hillah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Karbala/README.md,city,west-asia,Iraq,Karbala,mayor-office,Office of the Mayor or city executive for Karbala,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Karbala/README.md,city,west-asia,Iraq,Karbala,transport-planning,Karbala municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Karbala/README.md,city,west-asia,Iraq,Karbala,sustainability-office,"Karbala climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Karbala/README.md,city,west-asia,Iraq,Karbala,municipal-finance,Karbala municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kirkuk/README.md,city,west-asia,Iraq,Kirkuk,mayor-office,Office of the Mayor or city executive for Kirkuk,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kirkuk/README.md,city,west-asia,Iraq,Kirkuk,transport-planning,Kirkuk municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kirkuk/README.md,city,west-asia,Iraq,Kirkuk,sustainability-office,"Kirkuk climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kirkuk/README.md,city,west-asia,Iraq,Kirkuk,municipal-finance,Kirkuk municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kut/README.md,city,west-asia,Iraq,Kut,mayor-office,Office of the Mayor or city executive for Kut,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kut/README.md,city,west-asia,Iraq,Kut,transport-planning,Kut municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kut/README.md,city,west-asia,Iraq,Kut,sustainability-office,"Kut climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Kut/README.md,city,west-asia,Iraq,Kut,municipal-finance,Kut municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Mosul/README.md,city,west-asia,Iraq,Mosul,mayor-office,Office of the Mayor or city executive for Mosul,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Mosul/README.md,city,west-asia,Iraq,Mosul,transport-planning,Mosul municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Mosul/README.md,city,west-asia,Iraq,Mosul,sustainability-office,"Mosul climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Mosul/README.md,city,west-asia,Iraq,Mosul,municipal-finance,Mosul municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Najaf/README.md,city,west-asia,Iraq,Najaf,mayor-office,Office of the Mayor or city executive for Najaf,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Najaf/README.md,city,west-asia,Iraq,Najaf,transport-planning,Najaf municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Najaf/README.md,city,west-asia,Iraq,Najaf,sustainability-office,"Najaf climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Najaf/README.md,city,west-asia,Iraq,Najaf,municipal-finance,Najaf municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Nasiriyah/README.md,city,west-asia,Iraq,Nasiriyah,mayor-office,Office of the Mayor or city executive for Nasiriyah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Nasiriyah/README.md,city,west-asia,Iraq,Nasiriyah,transport-planning,Nasiriyah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Nasiriyah/README.md,city,west-asia,Iraq,Nasiriyah,sustainability-office,"Nasiriyah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Nasiriyah/README.md,city,west-asia,Iraq,Nasiriyah,municipal-finance,Nasiriyah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Ramadi/README.md,city,west-asia,Iraq,Ramadi,mayor-office,Office of the Mayor or city executive for Ramadi,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Ramadi/README.md,city,west-asia,Iraq,Ramadi,transport-planning,Ramadi municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Ramadi/README.md,city,west-asia,Iraq,Ramadi,sustainability-office,"Ramadi climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Ramadi/README.md,city,west-asia,Iraq,Ramadi,municipal-finance,Ramadi municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Samawah/README.md,city,west-asia,Iraq,Samawah,mayor-office,Office of the Mayor or city executive for Samawah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Samawah/README.md,city,west-asia,Iraq,Samawah,transport-planning,Samawah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Samawah/README.md,city,west-asia,Iraq,Samawah,sustainability-office,"Samawah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Samawah/README.md,city,west-asia,Iraq,Samawah,municipal-finance,Samawah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Sulaymaniyah/README.md,city,west-asia,Iraq,Sulaymaniyah,mayor-office,Office of the Mayor or city executive for Sulaymaniyah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Sulaymaniyah/README.md,city,west-asia,Iraq,Sulaymaniyah,transport-planning,Sulaymaniyah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Sulaymaniyah/README.md,city,west-asia,Iraq,Sulaymaniyah,sustainability-office,"Sulaymaniyah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Iraq/Sulaymaniyah/README.md,city,west-asia,Iraq,Sulaymaniyah,municipal-finance,Sulaymaniyah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Amman/README.md,city,west-asia,Jordan,Amman,mayor-office,Office of the Mayor or city executive for Amman,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Amman/README.md,city,west-asia,Jordan,Amman,transport-planning,Amman municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Amman/README.md,city,west-asia,Jordan,Amman,sustainability-office,"Amman climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Amman/README.md,city,west-asia,Jordan,Amman,municipal-finance,Amman municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Aqaba/README.md,city,west-asia,Jordan,Aqaba,mayor-office,Office of the Mayor or city executive for Aqaba,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Aqaba/README.md,city,west-asia,Jordan,Aqaba,transport-planning,Aqaba municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Aqaba/README.md,city,west-asia,Jordan,Aqaba,sustainability-office,"Aqaba climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Aqaba/README.md,city,west-asia,Jordan,Aqaba,municipal-finance,Aqaba municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Irbid/README.md,city,west-asia,Jordan,Irbid,mayor-office,Office of the Mayor or city executive for Irbid,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Irbid/README.md,city,west-asia,Jordan,Irbid,transport-planning,Irbid municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Irbid/README.md,city,west-asia,Jordan,Irbid,sustainability-office,"Irbid climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Irbid/README.md,city,west-asia,Jordan,Irbid,municipal-finance,Irbid municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Zarqa/README.md,city,west-asia,Jordan,Zarqa,mayor-office,Office of the Mayor or city executive for Zarqa,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Zarqa/README.md,city,west-asia,Jordan,Zarqa,transport-planning,Zarqa municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Zarqa/README.md,city,west-asia,Jordan,Zarqa,sustainability-office,"Zarqa climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Jordan/Zarqa/README.md,city,west-asia,Jordan,Zarqa,municipal-finance,Zarqa municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Beirut/README.md,city,west-asia,Lebanon,Beirut,mayor-office,Office of the Mayor or city executive for Beirut,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Beirut/README.md,city,west-asia,Lebanon,Beirut,transport-planning,Beirut municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Beirut/README.md,city,west-asia,Lebanon,Beirut,sustainability-office,"Beirut climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Beirut/README.md,city,west-asia,Lebanon,Beirut,municipal-finance,Beirut municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Sidon/README.md,city,west-asia,Lebanon,Sidon,mayor-office,Office of the Mayor or city executive for Sidon,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Sidon/README.md,city,west-asia,Lebanon,Sidon,transport-planning,Sidon municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Sidon/README.md,city,west-asia,Lebanon,Sidon,sustainability-office,"Sidon climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Sidon/README.md,city,west-asia,Lebanon,Sidon,municipal-finance,Sidon municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Tripoli-Lb/README.md,city,west-asia,Lebanon,Tripoli-Lb,mayor-office,Office of the Mayor or city executive for Tripoli-Lb,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Tripoli-Lb/README.md,city,west-asia,Lebanon,Tripoli-Lb,transport-planning,Tripoli-Lb municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Tripoli-Lb/README.md,city,west-asia,Lebanon,Tripoli-Lb,sustainability-office,"Tripoli-Lb climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Lebanon/Tripoli-Lb/README.md,city,west-asia,Lebanon,Tripoli-Lb,municipal-finance,Tripoli-Lb municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Gaza-City/README.md,city,west-asia,Palestine,Gaza-City,mayor-office,Office of the Mayor or city executive for Gaza-City,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Gaza-City/README.md,city,west-asia,Palestine,Gaza-City,transport-planning,Gaza-City municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Gaza-City/README.md,city,west-asia,Palestine,Gaza-City,sustainability-office,"Gaza-City climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Gaza-City/README.md,city,west-asia,Palestine,Gaza-City,municipal-finance,Gaza-City municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Hebron/README.md,city,west-asia,Palestine,Hebron,mayor-office,Office of the Mayor or city executive for Hebron,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Hebron/README.md,city,west-asia,Palestine,Hebron,transport-planning,Hebron municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Hebron/README.md,city,west-asia,Palestine,Hebron,sustainability-office,"Hebron climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Hebron/README.md,city,west-asia,Palestine,Hebron,municipal-finance,Hebron municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Nablus/README.md,city,west-asia,Palestine,Nablus,mayor-office,Office of the Mayor or city executive for Nablus,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Nablus/README.md,city,west-asia,Palestine,Nablus,transport-planning,Nablus municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Nablus/README.md,city,west-asia,Palestine,Nablus,sustainability-office,"Nablus climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Palestine/Nablus/README.md,city,west-asia,Palestine,Nablus,municipal-finance,Nablus municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Abha/README.md,city,west-asia,Saudi Arabia,Abha,mayor-office,Office of the Mayor or city executive for Abha,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Abha/README.md,city,west-asia,Saudi Arabia,Abha,transport-planning,Abha municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Abha/README.md,city,west-asia,Saudi Arabia,Abha,sustainability-office,"Abha climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Abha/README.md,city,west-asia,Saudi Arabia,Abha,municipal-finance,Abha municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Al-Kharj/README.md,city,west-asia,Saudi Arabia,Al-Kharj,mayor-office,Office of the Mayor or city executive for Al-Kharj,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Al-Kharj/README.md,city,west-asia,Saudi Arabia,Al-Kharj,transport-planning,Al-Kharj municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Al-Kharj/README.md,city,west-asia,Saudi Arabia,Al-Kharj,sustainability-office,"Al-Kharj climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Al-Kharj/README.md,city,west-asia,Saudi Arabia,Al-Kharj,municipal-finance,Al-Kharj municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Buraidah/README.md,city,west-asia,Saudi Arabia,Buraidah,mayor-office,Office of the Mayor or city executive for Buraidah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Buraidah/README.md,city,west-asia,Saudi Arabia,Buraidah,transport-planning,Buraidah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Buraidah/README.md,city,west-asia,Saudi Arabia,Buraidah,sustainability-office,"Buraidah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Buraidah/README.md,city,west-asia,Saudi Arabia,Buraidah,municipal-finance,Buraidah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Dammam/README.md,city,west-asia,Saudi Arabia,Dammam,mayor-office,Office of the Mayor or city executive for Dammam,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Dammam/README.md,city,west-asia,Saudi Arabia,Dammam,transport-planning,Dammam municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Dammam/README.md,city,west-asia,Saudi Arabia,Dammam,sustainability-office,"Dammam climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Dammam/README.md,city,west-asia,Saudi Arabia,Dammam,municipal-finance,Dammam municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hail/README.md,city,west-asia,Saudi Arabia,Hail,mayor-office,Office of the Mayor or city executive for Hail,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hail/README.md,city,west-asia,Saudi Arabia,Hail,transport-planning,Hail municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hail/README.md,city,west-asia,Saudi Arabia,Hail,sustainability-office,"Hail climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hail/README.md,city,west-asia,Saudi Arabia,Hail,municipal-finance,Hail municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hofuf/README.md,city,west-asia,Saudi Arabia,Hofuf,mayor-office,Office of the Mayor or city executive for Hofuf,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hofuf/README.md,city,west-asia,Saudi Arabia,Hofuf,transport-planning,Hofuf municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hofuf/README.md,city,west-asia,Saudi Arabia,Hofuf,sustainability-office,"Hofuf climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Hofuf/README.md,city,west-asia,Saudi Arabia,Hofuf,municipal-finance,Hofuf municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jeddah/README.md,city,west-asia,Saudi Arabia,Jeddah,mayor-office,Office of the Mayor or city executive for Jeddah,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jeddah/README.md,city,west-asia,Saudi Arabia,Jeddah,transport-planning,Jeddah municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jeddah/README.md,city,west-asia,Saudi Arabia,Jeddah,sustainability-office,"Jeddah climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jeddah/README.md,city,west-asia,Saudi Arabia,Jeddah,municipal-finance,Jeddah municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jizan/README.md,city,west-asia,Saudi Arabia,Jizan,mayor-office,Office of the Mayor or city executive for Jizan,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jizan/README.md,city,west-asia,Saudi Arabia,Jizan,transport-planning,Jizan municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jizan/README.md,city,west-asia,Saudi Arabia,Jizan,sustainability-office,"Jizan climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Jizan/README.md,city,west-asia,Saudi Arabia,Jizan,municipal-finance,Jizan municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Khamis-Mushait/README.md,city,west-asia,Saudi Arabia,Khamis-Mushait,mayor-office,Office of the Mayor or city executive for Khamis-Mushait,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Khamis-Mushait/README.md,city,west-asia,Saudi Arabia,Khamis-Mushait,transport-planning,Khamis-Mushait municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Khamis-Mushait/README.md,city,west-asia,Saudi Arabia,Khamis-Mushait,sustainability-office,"Khamis-Mushait climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Khamis-Mushait/README.md,city,west-asia,Saudi Arabia,Khamis-Mushait,municipal-finance,Khamis-Mushait municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Mecca/README.md,city,west-asia,Saudi Arabia,Mecca,mayor-office,Office of the Mayor or city executive for Mecca,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Mecca/README.md,city,west-asia,Saudi Arabia,Mecca,transport-planning,Mecca municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Mecca/README.md,city,west-asia,Saudi Arabia,Mecca,sustainability-office,"Mecca climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Mecca/README.md,city,west-asia,Saudi Arabia,Mecca,municipal-finance,Mecca municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Medina/README.md,city,west-asia,Saudi Arabia,Medina,mayor-office,Office of the Mayor or city executive for Medina,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Medina/README.md,city,west-asia,Saudi Arabia,Medina,transport-planning,Medina municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
